university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
University of California,Computer Science Masters,Accepted,Fall 2025,American,3.76,,,,
California State Polytechnic University,Computer Science Masters,Accepted,Fall 2025,American,3.62,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.86,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.72,328.0,,160.0,3.5
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.72,328.0,,160.0,3.5
University of Michigan-Dearborn,Computer Science Masters,Accepted,Fall 2025,International,3.46,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2025,International,3.83,321.0,,169.0,3.5
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,4.0,,,,
San Diego State University,Computer Science Masters,Accepted,Fall 2025,American,3.5,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.76,,,,
Indiana University Bloomington,Computer Science Masters,Accepted,Fall 2025,International,3.87,,,,
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2025,American,3.86,168.0,,161.0,4.5
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.86,168.0,,161.0,4.5
University of Chicago,Computer Science Masters,Accepted,Fall 2025,American,3.86,168.0,,161.0,4.5
California State University,Computer Science Masters,Accepted,Fall 2025,International,3.5,310.0,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,American,3.95,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,American,3.7,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,International,3.99,,,,
University of California,Computer Science Masters,Accepted,Fall 2025,International,3.99,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2025,International,3.86,329.0,,159.0,4.0
University of New Mexico,Computer Science Masters,Accepted,Fall 2025,American,3.76,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.63,322.0,,154.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2025,International,3.45,168.0,,157.0,3.5
University of Bridgeport,Computer Science Masters,Accepted,Spring 2025,International,3.49,,,,
San Francisco Bay University,Computer Science Masters,Accepted,Fall 2025,International,3.49,,,,
Clarkson University,Computer Science Masters,Accepted,Fall 2025,International,3.49,,,,
Wayne State University,Computer Science Masters,Accepted,Spring 2025,International,3.49,,,,
Purdue University Northwest,Computer Science Masters,Accepted,Fall 2025,International,3.92,319.0,,158.0,4.0
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.55,324.0,,161.0,99.99
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.77,,,,
Carnegie Mellon,Computer Science Masters,Accepted,Fall 2025,American,3.98,309.0,,,4.0
Carnegie Mellon,Computer Science Masters,Accepted,Fall 2025,International,3.84,330.0,,162.0,4.5
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.39,315.0,,,
Boston University,Computer Science Masters,Accepted,Fall 2025,International,3.6,,,,
Montana State University,Computer Science Masters,Accepted,Fall 2025,American,3.75,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.8,,,,
University of California,Computer Science Masters,Accepted,Fall 2025,International,3.98,,,,
North Carolina State University,Computer Science Masters,Accepted,Fall 2025,International,3.7,170.0,,150.0,3.5
University of Washington,Computer Science Masters,Accepted,Fall 2024,American,3.27,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.78,,,,
University of Texas,Computer Science Masters,Accepted,Fall 2025,International,3.45,161.0,,151.0,4.0
New York University,Computer Science Masters,Accepted,Fall 2025,International,3.5,162.0,,159.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2025,International,3.7,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.97,169.0,,163.0,4.5
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.82,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.6,,,,
Politecnico di Milano,Computer Science Masters,Accepted,Fall 2025,International,3.86,323.0,,156.0,4.0
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,3.9,,,,
University of Cambridge,Computer Science Masters,Accepted,Fall 2025,International,3.97,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,American,3.55,,,,
Georgia Institute of Technology,Computer Science Masters,Accepted,Fall 2025,American,3.87,,,,
Georgia State University,Computer Science Masters,Accepted,Fall 2025,International,3.78,,,,
Georgia State University,Computer Science Masters,Accepted,Fall 2025,International,3.78,,,,
University of Toronto,Computer Science Masters,Accepted,Fall 2025,International,3.8,,,,
Northwestern University,Computer Science Masters,Accepted,Spring 2025,International,3.6,,,,
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2025,International,3.75,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,International,4.0,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.92,,,,
Columbia University,Computer Science Masters,Accepted,Fall 2025,American,3.95,,,,
McGill University,Computer Science Masters,Accepted,Fall 2025,American,3.53,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,3.4,323.0,,153.0,3.5
New York University,Computer Science Masters,Accepted,Fall 2025,International,3.67,327.0,,159.0,99.99
University of Waterloo,Computer Science Masters,Accepted,Fall 2025,International,4.0,,,,
University of Kansas,Computer Science Masters,Accepted,Fall 2025,International,3.76,320.0,,153.0,4.0
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.58,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,American,3.6,336.0,,166.0,4.5
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,2.8,328.0,,158.0,3.5
University of Central Florida,Computer Science Masters,Accepted,Fall 2025,International,2.8,328.0,,158.0,3.5
Stevens Institute of Technology,Computer Science Masters,Accepted,Fall 2025,International,2.0,,,,
University of Chicago,Computer Science Masters,Accepted,Fall 2025,American,3.78,,,,
University of Central Florida,Computer Science Masters,Accepted,Fall 2025,International,3.7,161.0,,151.0,4.0
University of Chicago,Computer Science Masters,Accepted,Fall 2025,International,3.97,,,,
University of Zurich (UZH),Computer Science Masters,Accepted,Fall 2025,International,3.6,323.0,,155.0,3.5
Cornell Tech,Computer Science Masters,Accepted,Fall 2025,International,3.82,333.0,,162.0,
New York University,Computer Science Masters,Accepted,Fall 2025,International,3.83,331.0,,161.0,4.0
Northwestern University,Computer Science Masters,Accepted,Fall 2025,American,3.35,,,,
Northwestern University,Computer Science Masters,Accepted,Fall 2025,International,3.7,,,,
Boston University,Computer Science Masters,Accepted,Fall 2025,American,3.82,,,,
Colorado School of Mines,Computer Science Masters,Accepted,Fall 2025,International,3.82,,,,
New Jersey Institute of Technology,Computer Science Masters,Accepted,Fall 2025,International,2.92,317.0,,154.0,99.99
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.0,330.0,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.39,158.0,,153.0,3.5
Santa Clara University,Computer Science Masters,Accepted,Fall 2025,International,3.3,161.0,,157.0,3.5
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.5,162.0,,161.0,4.0
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.22,320.0,,150.0,99.99
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.4,161.0,,156.0,3.0
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.4,,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.4,,,,
Georgia Institute of Technology,Computer Science Masters,Accepted,Fall 2025,American,2.32,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,3.73,324.0,,155.0,
Politecnico di Milano,Computer Science and Engineering Masters,Accepted,Fall 2025,International,3.55,,,,
University of Waterloo,Computer Science Masters,Accepted,Fall 2025,International,3.7,,,,
Indiana University Bloomington,Computer Science Masters,Accepted,Fall 2025,International,8.65,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2025,American,3.87,,,,
MILA University,Computer Science Masters,Accepted,Fall 2025,International,3.4,,,,
University of Texas at Austin,Computer Science Masters,Accepted,Fall 2025,American,2.1,150.0,,100.0,50.0
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2025,International,4.0,168.0,,163.0,5.5
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.2,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.7,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.29,318.0,,154.0,3.5
Worcester Polytechnic Institute,Computer Science Masters,Accepted,Fall 2025,International,3.77,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,3.82,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.75,310.0,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.75,310.0,,,
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2025,American,3.86,168.0,,161.0,4.5
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2025,International,3.94,,,,
Cornell Tech,Computer Science Masters,Accepted,Fall 2025,American,3.94,,,,
Cornell Tech,Computer Science Masters,Accepted,Fall 2025,American,3.5,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,3.3,,,,
Northwestern University,Computer Science Masters,Accepted,Fall 2025,American,3.97,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.6,321.0,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.72,318.0,,154.0,5.0
University of Tulsa,Computer Science Masters,Accepted,Fall 2025,American,4.0,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.72,318.0,,154.0,5.0
Purdue University Northwest,Computer Science Masters,Accepted,Fall 2025,International,3.66,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2025,International,4.0,,,,
SUNY Stony Brook,Computer Science Masters,Accepted,Fall 2024,International,3.7,164.0,,168.0,5.5
Wichita State University,Computer Science Masters,Accepted,Fall 2025,International,3.7,325.0,,157.0,99.99
SUNY Stony Brook,Computer Science Masters,Accepted,Fall 2024,International,3.9,164.0,,165.0,4.5
Arizona State University,Computer Science Masters,Accepted,Fall 2025,International,3.6,322.0,,157.0,99.99
University of Texas,Computer Science Masters,Accepted,Fall 2025,International,3.15,165.0,,165.0,4.0
Northeastern University,Computer Science Masters,Accepted,Fall 2025,International,3.84,,,,
Texas Tech University,Computer Science Masters,Accepted,Fall 2025,International,2.75,163.0,,168.0,4.0
Princeton University,Computer Science Masters,Accepted,Fall 2025,International,3.75,160.0,,160.0,
New York University,Computer Science Masters,Accepted,Fall 2025,International,3.15,,,,
North Carolina State University,Computer Science Masters,Accepted,Fall 2025,International,4.0,165.0,,158.0,4.5
Northeastern University,Computer Science Masters,Accepted,Spring 2025,International,3.3,,,,
San Francisco State University,Computer Science Masters,Accepted,Fall 2024,International,3.5,168.0,,156.0,4.0
University Of Southern California,Computer Science Masters,Accepted,Spring 2025,International,3.61,163.0,,153.0,2.5
Northern Illinois University (NIU),Computer Science Masters,Accepted,Fall 2025,American,3.98,160.0,,155.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Accepted,Spring 2025,American,3.41,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2024,International,3.81,154.0,,155.0,3.0
Azad Shabestar University,Computer Science Masters,Accepted,Spring 2025,International,3.3,,,,
Memorial University Of Newfoundland,Computer Science Masters,Accepted,Spring 2025,International,3.1,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2024,International,3.3,,,,
Virginia Tech,Computer Science Masters,Accepted,Fall 2025,American,3.7,,,,
Northwestern University,Computer Science Masters,Accepted,Fall 2024,American,3.85,,,,
Texas A&M University,Computer Science Masters,Accepted,Fall 2024,International,3.73,165.0,,160.0,3.0
New York University,Computer Science Masters,Accepted,Fall 2024,International,4.75,165.0,,156.0,4.0
Emory University,Computer Science Masters,Accepted,Fall 2024,International,3.83,162.0,,161.0,3.5
Courant Institute Of Mathematical Sciences,Computer Science Masters,Accepted,Fall 2024,International,3.67,323.0,,158.0,99.99
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2024,International,3.96,170.0,,156.0,4.5
