university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Indiana University,Computer Science Masters,Rejected,F14,International,3.76,,,,
Indiana University Bloomington,Computer Science Masters,Rejected,F14,International,,164.0,,147.0,3.0
Indiana University,Computer Science Masters,Rejected,F14,International,3.20,160.0,,155.0,3.5
University Of Minnesota Twin Cities,Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F14,International,3.60,160.0,,153.0,4.0
University Of Alberta,Computer Science Masters,Rejected,F14,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,155.0,,163.0,2.5
Alberta,Computer Science Masters,Rejected,F13,International,3.56,151.0,,166.0,3.5
University Of Alberta,Computer Science Masters,Rejected,F14,International,,,,,
University Of Alberta,Computer Science Masters,Rejected,F14,International,3.40,166.0,,150.0,3.0
University Of Alberta,Computer Science Masters,Rejected,F14,International,3.60,168.0,,153.0,3.0
University Of British Columbia,Computer Science Masters,Rejected,F14,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,American,3.89,158.0,,159.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,164.0,,147.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,169.0,,153.0,3.0
Columbia University,Computer Science Masters,Rejected,F14,International,3.60,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
SUNY Buffalo,Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,3.60,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,,,,
JHU,Computer Science Masters,Rejected,F14,International,3.20,167.0,,150.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F14,International,,,,,
University of Oregon,Computer Science Masters,Rejected,F14,International,,,,,
University Of Minnesota Twin Cities,Computer Science Masters,Rejected,F14,International,3.66,158.0,,161.0,3.5
State University Of New York At Stony Brook,Computer Science Masters,Rejected,F14,International,3.76,780.0,,660.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F14,American,3.00,161.0,,147.0,3.0
SUNY Stony Brook,Computer Science Masters,Rejected,F14,International,,162.0,,158.0,3.5
NC State University,Computer Science Masters,Rejected,F14,International,,162.0,,158.0,3.5
North Carolina State University,Computer Science Masters,Rejected,F14,International,3.90,157.0,,161.0,4.0
"North Carolina State University, Raleigh",Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
North Carolina State University (NCSU),Computer Science Masters,Rejected,F14,International,,,,,
Columbia University,Computer Science Masters,Rejected,F13,American,3.87,680.0,,540.0,5.0
University of Oregon,Computer Science Masters,Rejected,F14,American,3.85,152.0,,160.0,5.5
Stony Brook University,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
Virginia Tech,Computer Science Masters,Rejected,F14,International,3.40,165.0,,153.0,3.0
Stony Brook University,Computer Science Masters,Rejected,F14,International,3.40,165.0,,153.0,3.0
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,F14,American,3.50,150.0,,162.0,5.0
University of California,Computer Science Masters,Rejected,F14,International,3.86,170.0,,158.0,4.0
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,F14,American,3.50,,,,
University of California,Computer Science Masters,Rejected,F14,International,3.52,,,,
"University Of California, San Diego(UCSD)",Computer Science Masters,Rejected,F14,American,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,F14,International,3.30,161.0,,158.0,4.5
University of California,Computer Science Masters,Rejected,F14,International,,168.0,,161.0,3.5
University of California,Computer Science Masters,Rejected,F14,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,F14,International,3.91,166.0,,153.0,4.0
Wasnhington State University(WSU),Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,3.20,164.0,,153.0,3.5
University of California,Computer Science Masters,Rejected,F14,International,3.76,780.0,,660.0,4.0
University of California,Computer Science Masters,Rejected,F14,International,3.40,168.0,,155.0,3.5
University of California,Computer Science Masters,Rejected,F14,International,,,,,
Virginia Tech,Computer Science Masters,Rejected,F14,International,,,,,
Virginia Tech,Computer Science Masters,Rejected,F14,International,,,,,
Virginia Tech,Computer Science Masters,Rejected,F14,International,,163.0,,153.0,3.0
Virginia Tech,Computer Science Masters,Rejected,F14,International,3.20,160.0,,155.0,3.5
San Jose State University,Computer Science Masters,Rejected,F14,International,3.25,164.0,,146.0,3.0
University At Buffalo,Computer Science Masters,Rejected,F14,International,3.25,164.0,,146.0,3.0
SJSU,Computer Science Masters,Rejected,F14,International,,,,,
Rice University,Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,,,,,,
Rice University,Computer Science Masters,Rejected,F14,International,,,,,
Ohio State University,Computer Science Masters,Rejected,F14,,,,,,
University of Notre Dame,Computer Science Masters,Rejected,F14,International,3.54,156.0,,155.0,4.0
University of Notre Dame,Computer Science Masters,Rejected,F14,International,3.30,170.0,,152.0,4.0
Notre Dame College,Computer Science Masters,Rejected,F14,International,,,,,
UNC Charlotte,Computer Science Masters,Rejected,F14,International,,140.0,,160.0,3.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.30,169.0,,154.0,4.0
University Of Calgary,Computer Science Masters,Rejected,F14,International,3.82,800.0,,500.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
University of Maryland,Computer Science Masters,Rejected,F14,International,,167.0,,155.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,F14,International,4.00,163.0,,161.0,4.0
UI-UC,Computer Science Masters,Rejected,F14,International,,,,,
UC-Berkeley,Computer Science Masters,Rejected,F14,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F14,International,,,,,
Gatech,Computer Science Masters,Rejected,F14,,,,,,
Columbia University,Computer Science Masters,Rejected,F14,,,,,,
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.80,168.0,,157.0,4.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,3.80,168.0,,157.0,4.5
McGill University,Computer Science Masters,Rejected,F14,International,3.80,142.0,,165.0,2.5
Georgia Institute Of Technology,Computer Science Masters,Rejected,F14,International,3.41,169.0,,167.0,4.0
Cornell College,Computer Science Masters,Rejected,F14,International,3.41,169.0,,167.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.41,169.0,,167.0,4.0
University Of Helsinki,Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,3.88,165.0,,157.0,3.5
GaTech,Computer Science Masters,Rejected,F14,International,3.93,167.0,,155.0,3.5
Georgia Institute Of Technology,Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,F14,International,3.30,161.0,,158.0,4.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,170.0,,150.0,3.0
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,167.0,,155.0,4.0
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,,,,
GaTech,Computer Science Masters,Rejected,F14,International,3.80,164.0,,162.0,5.0
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,American,3.72,167.0,,167.0,4.0
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,3.80,166.0,,153.0,
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.80,166.0,,153.0,
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
Duke University,Computer Science Masters,Rejected,F14,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,166.0,,160.0,4.0
Gatech (Georgia Tech),Computer Science Masters,Rejected,F14,International,3.47,170.0,,156.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F14,International,,170.0,,152.0,4.0
Gatech,Computer Science Masters,Rejected,F14,International,,169.0,,160.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,168.0,,161.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,,,,,
University of Michigan,Computer Science Masters,Rejected,F14,American,3.81,162.0,,162.0,5.5
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,F14,International,,,,,
Columbia University,Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
California Institute of Technology,Computer Science Masters,Rejected,F14,International,,170.0,,162.0,4.0
Cornell University,Computer Science Masters,Rejected,F14,International,3.60,158.0,,162.0,5.0
"University Of Michigan, Ann Arbor (UMich)",Computer Science Masters,Rejected,F13,International,,,,,
Cornell College,Computer Science Masters,Rejected,F14,International,,,,,
Cornell University,Computer Science Masters,Rejected,F14,International,,170.0,,152.0,4.0
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,,168.0,,152.0,3.5
"University Of Florida, Gainesville",Computer Science Masters,Rejected,F14,International,,162.0,,152.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,3.00,168.0,,160.0,3.5
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.80,166.0,,157.0,4.0
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
UPenn,Computer Science Masters,Rejected,F14,International,3.00,170.0,,154.0,
University Of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,3.20,168.0,,151.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,,,,,
University of Michigan,Computer Science Masters,Rejected,F14,International,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,,168.0,,161.0,3.5
Massachusetts Institute of Technology (MIT),Computer Science Masters,Rejected,F14,,,,,,
University Of Michigan Ann Arbor (UMich),Computer Science Masters,Rejected,F14,International,,,,,
University of Michigan,Computer Science and Engineering Masters,Rejected,F14,International,3.80,162.0,,154.0,3.5
University of Michigan,Computer Science Masters,Rejected,F14,International,3.72,170.0,,155.0,3.0
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,,166.0,,164.0,4.0
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,,168.0,,161.0,3.5
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,3.88,165.0,,157.0,3.5
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,,,,,
University of California-Riverside,Computer Science Masters,Rejected,F14,American,,152.0,,148.0,3.5
University of Florida,Computer Science Masters,Rejected,F14,International,3.67,,,,
University of Florida,Computer Science Masters,Rejected,F14,International,,168.0,,151.0,3.0
University of Florida,Computer Science Masters,Rejected,F14,International,3.50,162.0,,150.0,3.5
University Of Florida (UFL),Computer Science Masters,Rejected,F14,International,,161.0,,154.0,4.5
University Of Florida ( UFL ),Computer Science Masters,Rejected,F14,International,3.88,165.0,,157.0,3.5
Northeastern University,Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
McGill University,Computer Science Masters,Rejected,F14,International,,161.0,,155.0,
Indiana University,Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
California Institute of Technology,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.20,167.0,,151.0,3.5
"University Of Florida, Gainesville",Computer Science Masters,Rejected,F14,International,3.82,158.0,,151.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University Of Florida UFL,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,American,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,American,3.98,158.0,,159.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,American,3.63,153.0,,156.0,3.0
University of Florida,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,167.0,,155.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Southern California,Computer Science Masters,Rejected,F14,International,,164.0,,153.0,3.5
University of California (UCLA),Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.00,168.0,,160.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Pennsylvania,Computer Science Masters,Rejected,F14,International,,,,,
SUNY Buffalo,Computer Science Masters,Rejected,F14,International,,160.0,,148.0,3.0
McGill University,Computer Science Masters,Rejected,F14,International,3.65,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,3.75,160.0,,165.0,4.5
University of Texas at Austin,Computer Science Masters,Rejected,F14,American,3.86,164.0,,170.0,4.5
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.30,169.0,,152.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F14,International,3.90,170.0,,159.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.20,167.0,,151.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.02,168.0,,160.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.85,170.0,,158.0,4.0
UC Riverside,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.89,157.0,,161.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.60,167.0,,153.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,165.0,,161.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.52,170.0,,146.0,3.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,4.00,163.0,,161.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,3.90,170.0,,159.0,99.99
University of Texas at Austin,Computer Science Masters,Rejected,F14,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F14,American,3.42,165.0,,162.0,4.0
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
University Of Western Ontario,Computer Science Masters,Rejected,F14,International,,,,,
University Of Waterloo,Computer Science(M. Math(Thesis)) Masters,Rejected,F14,International,,167.0,,160.0,4.0
University of Waterloo,Computer Science Masters,Rejected,F14,International,,,,,
University Of Waterloo,Computer Science Masters,Rejected,F14,International,,,,,
University Of Waterloo,Computer Science Masters,Rejected,F14,International,,,,,
Lehigh University,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.80,168.0,,154.0,3.5
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,F14,International,4.00,167.0,,164.0,4.5
Ohio State University,Computer Science Masters,Rejected,F14,International,,166.0,,160.0,4.0
"Umass,Amherst",Computer Science Masters,Rejected,F14,International,,162.0,,158.0,
University of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,163.0,,150.0,3.5
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.70,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.88,164.0,,152.0,2.5
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,,,,
University Of California- Santa Barbara,Computer Science Masters,Rejected,F14,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F14,International,3.76,780.0,,660.0,4.0
University of California (UCSB),Computer Science Masters,Rejected,F14,International,,,,,
Brown University,Computer Science Masters,Rejected,F14,American,3.61,163.0,,158.0,4.0
"University Of Nevada, Las Vegas (UNLV)",Computer Science Masters,Rejected,F14,American,,152.0,,148.0,3.5
CMU,Computer Science Masters,Rejected,F14,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,4.00,164.0,,156.0,4.0
Case Western Reserve University,Computer Science Masters,Rejected,F14,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,American,3.86,164.0,,170.0,4.5
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
Ohio State University Columbus,Computer Science Masters,Rejected,F14,International,,164.0,,147.0,3.0
Case Western Reserve University,Computer Science Masters,Rejected,F14,International,3.10,160.0,,155.0,3.5
Stanford University,Computer Science Masters,Rejected,F14,International,3.90,166.0,,162.0,4.5
Stanford University,Computer Science Masters,Rejected,F14,International,3.89,164.0,,161.0,4.5
Stanford University,Computer Science Masters,Rejected,F14,American,,170.0,,167.0,4.0
Stanford University,Computer Science Masters,Rejected,F14,International,4.00,164.0,,162.0,4.5
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,,165.0,,157.0,3.5
Stanford University,Computer Science Masters,Rejected,F13,International,,,,,
Stanford University,Computer Science Masters,Rejected,F14,International,3.88,800.0,,680.0,3.5
Stanford University,Computer Science Masters,Rejected,F14,American,3.72,167.0,,167.0,4.0
Stanford University,Computer Science Masters,Rejected,F14,International,3.80,166.0,,153.0,
Stanford University,Computer Science Masters,Rejected,F14,International,,,,,
University Of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,3.95,166.0,,163.0,3.5
University of Colorado Boulder,Computer Science Masters,Rejected,F14,International,,,,,
University of Colorado Boulder,Computer Science Masters,Rejected,F14,International,,,,,
University of Colorado Boulder,Computer Science Masters,Rejected,F14,International,,,,,
University of Colorado Boulder,Computer Science Masters,Rejected,F14,International,2.19,160.0,,148.0,3.0
University of Colorado Boulder,Computer Science Masters,Rejected,F14,International,,164.0,,147.0,3.0
University of Colorado Boulder,Computer Science Masters,Rejected,F14,American,2.99,154.0,,165.0,5.0
University of Illinois Urbana,Computer Science Masters,Rejected,F14,International,3.74,,,,
Cornell Tech,Computer Science Masters,Rejected,F14,American,2.36,160.0,,166.0,5.5
Penn State University,Computer Science Masters,Rejected,F14,International,,,,,
University Of Massachusetts Amherst,Computer Science Masters,Rejected,F14,International,,,,,
Amherst College,Computer Science Masters,Rejected,F14,International,,,,,
Cornell College,Computer Science Masters,Rejected,F14,International,3.45,166.0,,144.0,3.0
Ohio State University,Computer Science Masters,Rejected,F14,International,,161.0,,154.0,4.5
"University Of Massachusetts, Amherst (UMass)",Computer Science Masters,Rejected,F14,International,3.70,160.0,,153.0,4.0
University of Maryland,Computer Science Masters,Rejected,F14,International,3.86,168.0,,161.0,3.5
Cornell Tech,Computer Science Masters,Rejected,F14,International,,,,,
Harvard University,Computer Science Masters,Rejected,F14,International,,163.0,,161.0,2.5
Cornell College,Computer Science Masters,Rejected,F14,International,3.25,164.0,,146.0,3.0
Harvard University,Computer Science Masters,Rejected,F14,American,3.71,163.0,,158.0,4.0
University of Maryland Global Campus,Computer Science Masters,Rejected,F14,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,,166.0,,158.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F14,International,,,,,
Ohio-State University,Computer Science Masters,Rejected,F14,International,2.19,160.0,,148.0,3.0
University of Maryland,Computer Science Masters,Rejected,F14,International,3.90,166.0,,162.0,4.5
University of Chicago,Computer Science Masters,Rejected,F14,American,3.80,154.0,,158.0,5.0
"University Of Maryland, College Park (UMD)",Computer Science Masters,Rejected,F14,International,3.80,166.0,,157.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F14,International,,,,,
University of Maryland Global Campus,Computer Science Masters,Rejected,F14,International,,,,,
University of Maryland,Computer Science Masters,Rejected,F14,International,3.92,167.0,,152.0,3.5
University of Maryland,Computer Science Masters,Rejected,F14,International,,,,,
University of Maryland,Computer Science Masters,Rejected,F14,International,,,,,
Penn State University,Computer Science Masters,Rejected,F14,International,3.90,157.0,,161.0,4.0
University Of Toronto,Computer Science Masters,Rejected,F14,International,3.85,170.0,,158.0,4.0
North Carolina State University (NCSU),Computer Science Masters,Rejected,F14,International,3.20,167.0,,151.0,3.5
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,F14,International,4.00,163.0,,161.0,4.0
Toronto,Computer Science Masters,Rejected,F14,,3.50,170.0,,151.0,3.5
North Carolina State University,Computer Science Masters,Rejected,F14,International,,164.0,,147.0,3.0
Carnegie Mellon University,Computer Science; Masters,Rejected,F14,International,,,,,
University of California,Computer Science Masters,Rejected,F14,International,,,,,
University of Illinois Urbana-Champaign,Computer Science; Masters,Rejected,F14,International,,,,,
University of Illinois Urbana,Computer Science (MSE) Masters,Rejected,F14,International,3.41,169.0,,167.0,4.0
University Of Illinois Urbana Champaign (UIUC),Computer Science Masters,Rejected,F14,International,,,,,
University Of Illinois Urbana Champaign (UIUC),Computer Science Masters,Rejected,F14,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
University Of Illinois Urbana Champaign(UIUC),Computer Science Masters,Rejected,F14,International,3.30,161.0,,161.0,4.0
University Of Illinois Urbana Champaign(UIUC),Computer Science Masters,Rejected,F14,International,3.50,164.0,,162.0,4.5
University Of Toronto,Computer Science Masters,Rejected,F14,International,3.50,164.0,,162.0,4.5
University Of Toronto,Computer Science Masters,Rejected,F14,International,,167.0,,155.0,4.0
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,F14,International,,167.0,,155.0,4.0
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,F14,International,3.73,170.0,,153.0,3.0
University of Illinois Urbana,Computer Science Masters,Rejected,F14,International,3.60,170.0,,156.0,4.0
University of Illinois Urbana,Computer Science (MCS) Masters,Rejected,F14,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,,,,,
University If Toronto,Computer Science Masters,Rejected,F14,International,,169.0,,155.0,3.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,3.50,166.0,,156.0,3.0
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,F14,American,3.77,160.0,,151.0,4.0
University Of Illinois At Urbana-champaign (UIUC),Computer Science Masters,Rejected,F14,International,3.92,167.0,,152.0,3.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,3.40,162.0,,159.0,4.5
University Of Illinois (UIUC),Computer Science Masters,Rejected,F14,International,3.20,161.0,,160.0,4.5
University Of Illinois (UIUC),Computer Science Masters,Rejected,F14,American,3.85,166.0,,155.0,4.0
University Of Illinois - Urbana Champaing (UUIC ),Computer Science Masters,Rejected,F14,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,3.28,161.0,,158.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,3.50,,,,
University Of Illinois - Urbana-Champagne,Computer Science Masters,Rejected,F14,American,3.85,152.0,,160.0,5.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F14,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,F14,American,3.90,163.0,,165.0,4.0
University Of Toronto,Computer Science Masters,Rejected,F14,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,F14,American,3.66,163.0,,167.0,5.5
University Of British Columbia,Computer Science Masters,Rejected,F14,International,3.80,162.0,,154.0,3.5
Penn State University University Park,Computer Science Masters,Rejected,F14,International,3.60,165.0,,159.0,4.5
MIT Media Lab,Computer Science Masters,Rejected,F14,American,,,,,
Penn State University,Computer Science Masters,Rejected,F14,International,3.20,161.0,,160.0,4.5
MIT Media Lab,Computer Science Masters,Rejected,F14,International,,,,,
Mcgill University,Computer Science Masters,Rejected,F14,International,3.75,157.0,,147.0,3.5
Purdue University,Computer Science Masters,Rejected,F14,International,,163.0,,156.0,4.0
University Of British Columbia,Computer Science Masters,Rejected,F14,International,3.50,164.0,,162.0,4.5
Penn State University,Computer Science Masters,Rejected,F14,International,,,,,
University Of British Columbia,Computer Science Masters,Rejected,F14,International,3.70,,,,
Harvard University,Computer Science Masters,Rejected,F14,American,3.26,164.0,,161.0,4.5
Harvard University,Computer Science Masters,Rejected,F14,International,,170.0,,154.0,4.0
Harvard University,Computer Science Masters,Rejected,F14,American,3.86,164.0,,170.0,4.5
NTU,Computer Science Masters,Rejected,F14,International,,,,,
Rensselaer Polytechnic Institute,Computer Science Masters,Rejected,F14,International,3.50,800.0,,510.0,3.5
Yale University,Computer Science Masters,Rejected,F14,American,3.70,163.0,,158.0,4.0
McGill University,Computer Science Masters,Rejected,F14,International,,,,,
"Iniversity Of Illinois, Chicago",Computer Science Masters,Rejected,F14,International,3.20,161.0,,161.0,4.0
University of Chicago,Computer Science Masters,Rejected,F14,International,3.00,165.0,,151.0,3.0
Virginia University,Computer Science Masters,Rejected,F14,International,3.10,165.0,,135.0,3.0
Penn State University,Computer Science Masters,Rejected,F14,International,,163.0,,150.0,3.5
University of Chicago,Computer Science Masters,Rejected,F14,International,,,,,
University Of Virginia,Computer Science Masters,Rejected,F14,International,,,,,
University Of Virginia,Computer Science Masters,Rejected,F14,International,,161.0,,154.0,4.5
University Of Virginia,Computer Science Masters,Rejected,F14,International,,,,,
University Of Virginia,Computer Science Masters,Rejected,F14,International,3.25,164.0,,146.0,3.0
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,,,,,
University Of Virginia,Computer Science Masters,Rejected,F14,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,3.67,163.0,,158.0,3.5
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,3.97,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F14,International,3.50,,,,
